gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue
GSE84465,GSM2244027,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244027/suppl/GSM2244027_1001000179.F12.csv.gz,Periphery
GSE84465,GSM2244028,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244028/suppl/GSM2244028_1001000179.B6.csv.gz,Periphery
GSE84465,GSM2244029,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244029/suppl/GSM2244029_1001000179.H8.csv.gz,Periphery
GSE84465,GSM2244030,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244030/suppl/GSM2244030_1001000179.E10.csv.gz,Periphery
GSE84465,GSM2244031,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244031/suppl/GSM2244031_1001000180.E8.csv.gz,Periphery
GSE84465,GSM2244032,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244032/suppl/GSM2244032_1001000180.B4.csv.gz,Periphery
GSE84465,GSM2244033,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244033/suppl/GSM2244033_1001000180.B9.csv.gz,Periphery
GSE84465,GSM2244034,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244034/suppl/GSM2244034_1001000180.G10.csv.gz,Periphery
GSE84465,GSM2244035,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244035/suppl/GSM2244035_1001000180.E11.csv.gz,Periphery
GSE84465,GSM2244036,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244036/suppl/GSM2244036_1001000180.F5.csv.gz,Periphery
GSE84465,GSM2244037,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244037/suppl/GSM2244037_1001000180.A11.csv.gz,Periphery
GSE84465,GSM2244038,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244038/suppl/GSM2244038_1001000180.G9.csv.gz,Periphery
GSE84465,GSM2244039,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244039/suppl/GSM2244039_1001000180.C7.csv.gz,Periphery
GSE84465,GSM2244040,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244040/suppl/GSM2244040_1001000180.G12.csv.gz,Periphery
GSE84465,GSM2244041,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244041/suppl/GSM2244041_1001000180.H1.csv.gz,Periphery
GSE84465,GSM2244042,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244042/suppl/GSM2244042_1001000180.E10.csv.gz,Periphery
GSE84465,GSM2244043,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244043/suppl/GSM2244043_1001000180.A5.csv.gz,Periphery
GSE84465,GSM2244044,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244044/suppl/GSM2244044_1001000180.D2.csv.gz,Periphery
GSE84465,GSM2244045,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244045/suppl/GSM2244045_1001000180.F2.csv.gz,Periphery
GSE84465,GSM2244046,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244046/suppl/GSM2244046_1001000180.F1.csv.gz,Periphery
GSE84465,GSM2244047,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244047/suppl/GSM2244047_1001000180.H7.csv.gz,Periphery
GSE84465,GSM2244048,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244048/suppl/GSM2244048_1001000180.B7.csv.gz,Periphery
GSE84465,GSM2244049,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244049/suppl/GSM2244049_1001000180.A8.csv.gz,Periphery
GSE84465,GSM2244050,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244050/suppl/GSM2244050_1001000180.D8.csv.gz,Periphery
GSE84465,GSM2244051,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244051/suppl/GSM2244051_1001000180.E4.csv.gz,Periphery
GSE84465,GSM2244052,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244052/suppl/GSM2244052_1001000180.A10.csv.gz,Periphery
GSE84465,GSM2244053,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244053/suppl/GSM2244053_1001000180.H9.csv.gz,Periphery
GSE84465,GSM2244054,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244054/suppl/GSM2244054_1001000180.H4.csv.gz,Periphery
GSE84465,GSM2244055,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244055/suppl/GSM2244055_1001000180.B2.csv.gz,Periphery
GSE84465,GSM2244056,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244056/suppl/GSM2244056_1001000180.G11.csv.gz,Periphery
GSE84465,GSM2244057,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244057/suppl/GSM2244057_1001000180.H11.csv.gz,Periphery
GSE84465,GSM2244058,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244058/suppl/GSM2244058_1001000180.E2.csv.gz,Periphery
GSE84465,GSM2244059,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244059/suppl/GSM2244059_1001000180.C12.csv.gz,Periphery
GSE84465,GSM2244060,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244060/suppl/GSM2244060_1001000180.C3.csv.gz,Periphery
GSE84465,GSM2244061,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244061/suppl/GSM2244061_1001000180.E1.csv.gz,Periphery
GSE84465,GSM2244062,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244062/suppl/GSM2244062_1001000180.F7.csv.gz,Periphery
GSE84465,GSM2244063,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244063/suppl/GSM2244063_1001000180.F4.csv.gz,Periphery
GSE84465,GSM2244064,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244064/suppl/GSM2244064_1001000180.E12.csv.gz,Periphery
GSE84465,GSM2244065,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244065/suppl/GSM2244065_1001000180.A12.csv.gz,Periphery
GSE84465,GSM2244066,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244066/suppl/GSM2244066_1001000180.H3.csv.gz,Periphery
GSE84465,GSM2244067,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244067/suppl/GSM2244067_1001000180.B1.csv.gz,Periphery
GSE84465,GSM2244068,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244068/suppl/GSM2244068_1001000180.D11.csv.gz,Periphery
GSE84465,GSM2244069,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244069/suppl/GSM2244069_1001000180.D1.csv.gz,Periphery
GSE84465,GSM2244070,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244070/suppl/GSM2244070_1001000180.B3.csv.gz,Periphery
GSE84465,GSM2244071,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244071/suppl/GSM2244071_1001000180.H5.csv.gz,Periphery
GSE84465,GSM2244072,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244072/suppl/GSM2244072_1001000180.H10.csv.gz,Periphery
GSE84465,GSM2244073,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244073/suppl/GSM2244073_1001000180.G2.csv.gz,Periphery
GSE84465,GSM2244074,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244074/suppl/GSM2244074_1001000180.C5.csv.gz,Periphery
GSE84465,GSM2244075,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244075/suppl/GSM2244075_1001000180.C8.csv.gz,Periphery
GSE84465,GSM2244076,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244076/suppl/GSM2244076_1001000180.D3.csv.gz,Periphery
GSE84465,GSM2244077,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244077/suppl/GSM2244077_1001000180.A4.csv.gz,Periphery
GSE84465,GSM2244078,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244078/suppl/GSM2244078_1001000180.G4.csv.gz,Periphery
GSE84465,GSM2244079,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244079/suppl/GSM2244079_1001000180.F12.csv.gz,Periphery
GSE84465,GSM2244080,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244080/suppl/GSM2244080_1001000180.E6.csv.gz,Periphery
GSE84465,GSM2244081,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244081/suppl/GSM2244081_1001000180.E5.csv.gz,Periphery
GSE84465,GSM2244082,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244082/suppl/GSM2244082_1001000180.F10.csv.gz,Periphery
GSE84465,GSM2244083,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244083/suppl/GSM2244083_1001000180.G1.csv.gz,Periphery
GSE84465,GSM2244084,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244084/suppl/GSM2244084_1001000180.A2.csv.gz,Periphery
GSE84465,GSM2244085,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244085/suppl/GSM2244085_1001000180.A9.csv.gz,Periphery
GSE84465,GSM2244086,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244086/suppl/GSM2244086_1001000180.F9.csv.gz,Periphery
GSE84465,GSM2244087,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244087/suppl/GSM2244087_1001000180.H6.csv.gz,Periphery
GSE84465,GSM2244088,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244088/suppl/GSM2244088_1001000181.A3.csv.gz,Periphery
GSE84465,GSM2244089,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244089/suppl/GSM2244089_1001000181.E6.csv.gz,Periphery
GSE84465,GSM2244090,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244090/suppl/GSM2244090_1001000181.B1.csv.gz,Periphery
GSE84465,GSM2244091,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244091/suppl/GSM2244091_1001000181.D8.csv.gz,Periphery
GSE84465,GSM2244092,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244092/suppl/GSM2244092_1001000181.C12.csv.gz,Periphery
GSE84465,GSM2244093,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244093/suppl/GSM2244093_1001000181.C5.csv.gz,Periphery
GSE84465,GSM2244094,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244094/suppl/GSM2244094_1001000181.A5.csv.gz,Periphery
GSE84465,GSM2244095,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244095/suppl/GSM2244095_1001000181.D12.csv.gz,Periphery
GSE84465,GSM2244096,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244096/suppl/GSM2244096_1001000181.D5.csv.gz,Periphery
GSE84465,GSM2244097,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244097/suppl/GSM2244097_1001000181.C3.csv.gz,Periphery
GSE84465,GSM2244098,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244098/suppl/GSM2244098_1001000181.F7.csv.gz,Periphery
GSE84465,GSM2244099,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244099/suppl/GSM2244099_1001000181.E1.csv.gz,Periphery
GSE84465,GSM2244100,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244100/suppl/GSM2244100_1001000181.G3.csv.gz,Periphery
GSE84465,GSM2244101,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244101/suppl/GSM2244101_1001000181.B5.csv.gz,Periphery
GSE84465,GSM2244102,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244102/suppl/GSM2244102_1001000181.D10.csv.gz,Periphery
GSE84465,GSM2244103,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244103/suppl/GSM2244103_1001000181.F8.csv.gz,Periphery
GSE84465,GSM2244104,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244104/suppl/GSM2244104_1001000181.F1.csv.gz,Periphery
GSE84465,GSM2244105,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244105/suppl/GSM2244105_1001000181.F12.csv.gz,Periphery
GSE84465,GSM2244106,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244106/suppl/GSM2244106_1001000181.E3.csv.gz,Periphery
GSE84465,GSM2244107,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244107/suppl/GSM2244107_1001000181.A10.csv.gz,Periphery
GSE84465,GSM2244108,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244108/suppl/GSM2244108_1001000181.D2.csv.gz,Periphery
GSE84465,GSM2244109,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244109/suppl/GSM2244109_1001000181.E11.csv.gz,Periphery
GSE84465,GSM2244110,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244110/suppl/GSM2244110_1001000181.C8.csv.gz,Periphery
GSE84465,GSM2244111,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244111/suppl/GSM2244111_1001000181.F10.csv.gz,Periphery
GSE84465,GSM2244112,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244112/suppl/GSM2244112_1001000181.B7.csv.gz,Periphery
GSE84465,GSM2244113,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244113/suppl/GSM2244113_1001000181.G7.csv.gz,Periphery
GSE84465,GSM2244114,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244114/suppl/GSM2244114_1001000181.F3.csv.gz,Periphery
GSE84465,GSM2244115,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244115/suppl/GSM2244115_1001000181.F4.csv.gz,Periphery
GSE84465,GSM2244116,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244116/suppl/GSM2244116_1001000181.E5.csv.gz,Periphery
GSE84465,GSM2244117,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244117/suppl/GSM2244117_1001000181.E10.csv.gz,Periphery
GSE84465,GSM2244118,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244118/suppl/GSM2244118_1001000181.C11.csv.gz,Periphery
GSE84465,GSM2244119,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244119/suppl/GSM2244119_1001000181.C6.csv.gz,Periphery
GSE84465,GSM2244120,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244120/suppl/GSM2244120_1001000181.A4.csv.gz,Periphery
GSE84465,GSM2244121,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244121/suppl/GSM2244121_1001000181.D7.csv.gz,Periphery
GSE84465,GSM2244122,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244122/suppl/GSM2244122_1001000181.B2.csv.gz,Periphery
GSE84465,GSM2244123,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244123/suppl/GSM2244123_1001000181.B9.csv.gz,Periphery
GSE84465,GSM2244124,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244124/suppl/GSM2244124_1001000181.C4.csv.gz,Periphery
GSE84465,GSM2244125,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244125/suppl/GSM2244125_1001000181.F6.csv.gz,Periphery
GSE84465,GSM2244126,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244126/suppl/GSM2244126_1001000181.A11.csv.gz,Periphery
GSE84465,GSM2244127,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244127/suppl/GSM2244127_1001000181.E12.csv.gz,Periphery
GSE84465,GSM2244128,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244128/suppl/GSM2244128_1001000181.A6.csv.gz,Periphery
GSE84465,GSM2244129,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244129/suppl/GSM2244129_1001000181.G6.csv.gz,Periphery
GSE84465,GSM2244130,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244130/suppl/GSM2244130_1001000181.B4.csv.gz,Periphery
GSE84465,GSM2244131,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244131/suppl/GSM2244131_1001000181.D4.csv.gz,Periphery
GSE84465,GSM2244132,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244132/suppl/GSM2244132_1001000181.B12.csv.gz,Periphery
GSE84465,GSM2244133,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244133/suppl/GSM2244133_1001000181.G8.csv.gz,Periphery
GSE84465,GSM2244134,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244134/suppl/GSM2244134_1001000181.F11.csv.gz,Periphery
GSE84465,GSM2244135,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244135/suppl/GSM2244135_1001000181.B6.csv.gz,Periphery
GSE84465,GSM2244136,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244136/suppl/GSM2244136_1001000181.D3.csv.gz,Periphery
GSE84465,GSM2244137,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244137/suppl/GSM2244137_1001000181.A7.csv.gz,Periphery
GSE84465,GSM2244138,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244138/suppl/GSM2244138_1001000181.F2.csv.gz,Periphery
GSE84465,GSM2244139,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244139/suppl/GSM2244139_1001000181.F9.csv.gz,Periphery
GSE84465,GSM2244140,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244140/suppl/GSM2244140_1001000181.B10.csv.gz,Periphery
GSE84465,GSM2244141,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244141/suppl/GSM2244141_1001000181.C10.csv.gz,Periphery
GSE84465,GSM2244142,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244142/suppl/GSM2244142_1001000181.D1.csv.gz,Periphery
GSE84465,GSM2244143,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244143/suppl/GSM2244143_1001000181.E4.csv.gz,Periphery
GSE84465,GSM2244144,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244144/suppl/GSM2244144_1001000181.A9.csv.gz,Periphery
GSE84465,GSM2244145,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244145/suppl/GSM2244145_1001000181.A2.csv.gz,Periphery
GSE84465,GSM2244146,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244146/suppl/GSM2244146_1001000181.D11.csv.gz,Periphery
GSE84465,GSM2244147,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244147/suppl/GSM2244147_1001000181.C7.csv.gz,Periphery
GSE84465,GSM2244148,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244148/suppl/GSM2244148_1001000181.D9.csv.gz,Periphery
GSE84465,GSM2244149,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244149/suppl/GSM2244149_1001000182.A3.csv.gz,Tumor
GSE84465,GSM2244150,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244150/suppl/GSM2244150_1001000182.F4.csv.gz,Tumor
GSE84465,GSM2244151,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244151/suppl/GSM2244151_1001000182.A10.csv.gz,Tumor
GSE84465,GSM2244152,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244152/suppl/GSM2244152_1001000182.G4.csv.gz,Tumor
GSE84465,GSM2244153,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244153/suppl/GSM2244153_1001000182.E6.csv.gz,Tumor
GSE84465,GSM2244154,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244154/suppl/GSM2244154_1001000182.C3.csv.gz,Tumor
GSE84465,GSM2244155,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244155/suppl/GSM2244155_1001000182.D1.csv.gz,Tumor
GSE84465,GSM2244156,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244156/suppl/GSM2244156_1001000182.G10.csv.gz,Tumor
GSE84465,GSM2244157,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244157/suppl/GSM2244157_1001000182.C12.csv.gz,Tumor
GSE84465,GSM2244158,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244158/suppl/GSM2244158_1001000182.D10.csv.gz,Tumor
GSE84465,GSM2244159,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244159/suppl/GSM2244159_1001000182.A5.csv.gz,Tumor
GSE84465,GSM2244160,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244160/suppl/GSM2244160_1001000182.E8.csv.gz,Tumor
GSE84465,GSM2244161,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244161/suppl/GSM2244161_1001000182.B4.csv.gz,Tumor
GSE84465,GSM2244162,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244162/suppl/GSM2244162_1001000182.F6.csv.gz,Tumor
GSE84465,GSM2244163,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244163/suppl/GSM2244163_1001000182.B12.csv.gz,Tumor
GSE84465,GSM2244164,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244164/suppl/GSM2244164_1001000182.C10.csv.gz,Tumor
GSE84465,GSM2244165,Brain,Homo sapiens,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2244nnn/GSM2244165/suppl/GSM2244165_1001000182.D9.csv.gz,Tumor
