gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,age
GSE109796,GSM2967934,Brain,Mus musculus,NONE,,
GSE109796,GSM2967935,Brain,Mus musculus,NONE,,
GSE109796,GSM2967936,Brain,Mus musculus,NONE,,
GSE109796,GSM2967937,Brain,Mus musculus,NONE,,
GSE109796,GSM2967938,Brain,Mus musculus,NONE,,
GSE109796,GSM2967939,Brain,Mus musculus,NONE,,
GSE109796,GSM2967940,Brain,Mus musculus,NONE,,
GSE109796,GSM2967941,Brain,Mus musculus,NONE,,
GSE109796,GSM2967942,Brain,Mus musculus,NONE,,
GSE109796,GSM2967943,Brain,Mus musculus,NONE,,
GSE109796,GSM2967944,Brain,Mus musculus,NONE,,
GSE109796,GSM2967945,Brain,Mus musculus,NONE,,
GSE109796,GSM2967946,Brain,Mus musculus,NONE,,
GSE109796,GSM2967947,Brain,Mus musculus,NONE,,
GSE109796,GSM2967948,Brain,Mus musculus,NONE,,
GSE109796,GSM2967949,Brain,Mus musculus,NONE,,
GSE109796,GSM2967950,Brain,Mus musculus,NONE,,
GSE109796,GSM2967951,Brain,Mus musculus,NONE,,
GSE109796,GSM2967952,Brain,Mus musculus,NONE,,
GSE109796,GSM2967953,Brain,Mus musculus,NONE,,
GSE109796,GSM2967954,Brain,Mus musculus,NONE,,
GSE109796,GSM2967955,Brain,Mus musculus,NONE,,
GSE109796,GSM2967956,Brain,Mus musculus,NONE,,
GSE109796,GSM2967957,Brain,Mus musculus,NONE,,
GSE109796,GSM2967958,Brain,Mus musculus,NONE,,
GSE109796,GSM2967959,Brain,Mus musculus,NONE,,
GSE109796,GSM2967960,Brain,Mus musculus,NONE,,
GSE109796,GSM2967961,Brain,Mus musculus,NONE,,
GSE109796,GSM2967962,Brain,Mus musculus,NONE,,
GSE109796,GSM2967963,Brain,Mus musculus,NONE,,
GSE109796,GSM2967964,Brain,Mus musculus,NONE,,
GSE109796,GSM2967965,Brain,Mus musculus,NONE,,
GSE109796,GSM2967966,Brain,Mus musculus,NONE,,
GSE109796,GSM2967967,Brain,Mus musculus,NONE,,
GSE109796,GSM2967968,Brain,Mus musculus,NONE,,
GSE109796,GSM2967969,Brain,Mus musculus,NONE,,
GSE109796,GSM2967970,Brain,Mus musculus,NONE,,
GSE109796,GSM2967971,Brain,Mus musculus,NONE,,
GSE109796,GSM2967972,Brain,Mus musculus,NONE,,
GSE109796,GSM2967973,Brain,Mus musculus,NONE,,
GSE109796,GSM2967974,Brain,Mus musculus,NONE,,
GSE109796,GSM2967975,Brain,Mus musculus,NONE,,
GSE109796,GSM2967976,Brain,Mus musculus,NONE,,
GSE109796,GSM2967977,Brain,Mus musculus,NONE,,
GSE109796,GSM2967978,Brain,Mus musculus,NONE,,
GSE109796,GSM2967979,Brain,Mus musculus,NONE,,
GSE109796,GSM2967980,Brain,Mus musculus,NONE,,
GSE109796,GSM2967981,Brain,Mus musculus,NONE,,
GSE109796,GSM2967982,Brain,Mus musculus,NONE,,
GSE109796,GSM2967983,Brain,Mus musculus,NONE,,
GSE109796,GSM2967984,Brain,Mus musculus,NONE,,
GSE109796,GSM2967985,Brain,Mus musculus,NONE,,
GSE109796,GSM2967986,Brain,Mus musculus,NONE,,
GSE109796,GSM2967987,Brain,Mus musculus,NONE,,
GSE109796,GSM2967988,Brain,Mus musculus,NONE,,
GSE109796,GSM2967989,Brain,Mus musculus,NONE,,
GSE109796,GSM2967990,Brain,Mus musculus,NONE,,
GSE109796,GSM2967991,Brain,Mus musculus,NONE,,
GSE109796,GSM2967992,Brain,Mus musculus,NONE,,
GSE109796,GSM2967993,Brain,Mus musculus,NONE,,
GSE109796,GSM2967994,Brain,Mus musculus,NONE,,
GSE109796,GSM2967995,Brain,Mus musculus,NONE,,
GSE109796,GSM2967996,Brain,Mus musculus,NONE,,
GSE109796,GSM2967997,Brain,Mus musculus,NONE,,
GSE109796,GSM2967998,Brain,Mus musculus,NONE,,
GSE109796,GSM2967999,Brain,Mus musculus,NONE,,
GSE109796,GSM2968000,Brain,Mus musculus,NONE,,
GSE109796,GSM2968001,Brain,Mus musculus,NONE,,
GSE109796,GSM2968002,Brain,Mus musculus,NONE,,
GSE109796,GSM2968003,Brain,Mus musculus,NONE,,
GSE109796,GSM2968004,Brain,Mus musculus,NONE,,
GSE109796,GSM2968005,Brain,Mus musculus,NONE,,
GSE109796,GSM2968006,Brain,Mus musculus,NONE,,
GSE109796,GSM2968007,Brain,Mus musculus,NONE,,
GSE109796,GSM2968008,Brain,Mus musculus,NONE,,
GSE109796,GSM2968009,Brain,Mus musculus,NONE,,
GSE109796,GSM2968010,Brain,Mus musculus,NONE,,
GSE109796,GSM2968011,Brain,Mus musculus,NONE,,
GSE109796,GSM2968012,Brain,Mus musculus,NONE,,
GSE109796,GSM2968013,Brain,Mus musculus,NONE,,
GSE109796,GSM2968014,Brain,Mus musculus,NONE,,
GSE109796,GSM2968015,Brain,Mus musculus,NONE,,
GSE109796,GSM2968016,Brain,Mus musculus,NONE,,
GSE109796,GSM2968017,Brain,Mus musculus,NONE,,
GSE109796,GSM2968018,Brain,Mus musculus,NONE,,
GSE109796,GSM2968019,Brain,Mus musculus,NONE,,
GSE109796,GSM2968020,Brain,Mus musculus,NONE,,
GSE109796,GSM2968021,Brain,Mus musculus,NONE,,
GSE109796,GSM2968022,Brain,Mus musculus,NONE,,
GSE109796,GSM2968023,Brain,Mus musculus,NONE,,
GSE109796,GSM2968024,Brain,Mus musculus,NONE,,
GSE109796,GSM2968025,Brain,Mus musculus,NONE,,
GSE109796,GSM2968026,Brain,Mus musculus,NONE,,
GSE109796,GSM2968027,Brain,Mus musculus,NONE,,
GSE109796,GSM2968028,Brain,Mus musculus,NONE,,
GSE109796,GSM2968029,Brain,Mus musculus,NONE,,
GSE109796,GSM2968030,Brain,Mus musculus,NONE,,
GSE109796,GSM2968031,Brain,Mus musculus,NONE,,
GSE109796,GSM2968032,Brain,Mus musculus,NONE,,
GSE109796,GSM2968033,Brain,Mus musculus,NONE,,
GSE109796,GSM2968034,Brain,Mus musculus,NONE,,
GSE109796,GSM2968035,Brain,Mus musculus,NONE,,
GSE109796,GSM2968036,Brain,Mus musculus,NONE,,
GSE109796,GSM2968037,Brain,Mus musculus,NONE,,
GSE109796,GSM2968038,Brain,Mus musculus,NONE,,
GSE109796,GSM2968039,Brain,Mus musculus,NONE,,
GSE109796,GSM2968040,Brain,Mus musculus,NONE,,
GSE109796,GSM2968041,Brain,Mus musculus,NONE,,
GSE109796,GSM2968042,Brain,Mus musculus,NONE,,
GSE109796,GSM2968043,Brain,Mus musculus,NONE,,
GSE109796,GSM2968044,Brain,Mus musculus,NONE,,
GSE109796,GSM2968045,Brain,Mus musculus,NONE,,
GSE109796,GSM2968046,Brain,Mus musculus,NONE,,
GSE109796,GSM2968047,Brain,Mus musculus,NONE,,
GSE109796,GSM2968048,Brain,Mus musculus,NONE,,
GSE109796,GSM2968049,Brain,Mus musculus,NONE,,
GSE109796,GSM2968050,Brain,Mus musculus,NONE,,
GSE109796,GSM2968051,Brain,Mus musculus,NONE,,
GSE109796,GSM2968052,Brain,Mus musculus,NONE,,
GSE109796,GSM2968053,Brain,Mus musculus,NONE,,
GSE109796,GSM2968054,Brain,Mus musculus,NONE,,
GSE109796,GSM2968055,Brain,Mus musculus,NONE,,
GSE109796,GSM2968056,Brain,Mus musculus,NONE,,
GSE109796,GSM2968057,Brain,Mus musculus,NONE,,
GSE109796,GSM2968058,Brain,Mus musculus,NONE,,
GSE109796,GSM2968059,Brain,Mus musculus,NONE,,
GSE109796,GSM2968060,Brain,Mus musculus,NONE,,
GSE109796,GSM2968061,Brain,Mus musculus,NONE,,
GSE109796,GSM2968062,Brain,Mus musculus,NONE,,
GSE109796,GSM2968063,Brain,Mus musculus,NONE,,
GSE109796,GSM2968064,Brain,Mus musculus,NONE,,
GSE109796,GSM2968065,Brain,Mus musculus,NONE,,
GSE109796,GSM2968066,Brain,Mus musculus,NONE,,
GSE109796,GSM2968067,Brain,Mus musculus,NONE,,
GSE109796,GSM2968068,Brain,Mus musculus,NONE,,
GSE109796,GSM2968069,Brain,Mus musculus,NONE,,
GSE109796,GSM2968070,Brain,Mus musculus,NONE,,
GSE109796,GSM2968071,Brain,Mus musculus,NONE,,
GSE109796,GSM2968072,Brain,Mus musculus,NONE,,
GSE109796,GSM2968073,Brain,Mus musculus,NONE,,
GSE109796,GSM2968074,Brain,Mus musculus,NONE,,
GSE109796,GSM2968075,Brain,Mus musculus,NONE,,
GSE109796,GSM2968076,Brain,Mus musculus,NONE,,
GSE109796,GSM2968077,Brain,Mus musculus,NONE,,
GSE109796,GSM2968078,Brain,Mus musculus,NONE,,
GSE109796,GSM2968079,Brain,Mus musculus,NONE,,
GSE109796,GSM2968080,Brain,Mus musculus,NONE,,
GSE109796,GSM2968081,Brain,Mus musculus,NONE,,
GSE109796,GSM2968082,Brain,Mus musculus,NONE,,
GSE109796,GSM2968083,Brain,Mus musculus,NONE,,
GSE109796,GSM2968084,Brain,Mus musculus,NONE,,
GSE109796,GSM2968085,Brain,Mus musculus,NONE,,
GSE109796,GSM2968086,Brain,Mus musculus,NONE,,
GSE109796,GSM2968087,Brain,Mus musculus,NONE,,
GSE109796,GSM2968088,Brain,Mus musculus,NONE,,
GSE109796,GSM2968089,Brain,Mus musculus,NONE,,
GSE109796,GSM2968090,Brain,Mus musculus,NONE,,
GSE109796,GSM2968091,Brain,Mus musculus,NONE,,
GSE109796,GSM2968092,Brain,Mus musculus,NONE,,
GSE109796,GSM2968093,Brain,Mus musculus,NONE,,
GSE109796,GSM2968094,Brain,Mus musculus,NONE,,
GSE109796,GSM2968095,Brain,Mus musculus,NONE,,
GSE109796,GSM2968096,Brain,Mus musculus,NONE,,
GSE109796,GSM2968097,Brain,Mus musculus,NONE,,
GSE109796,GSM2968098,Brain,Mus musculus,NONE,,
GSE109796,GSM2968099,Brain,Mus musculus,NONE,,
GSE109796,GSM2968100,Brain,Mus musculus,NONE,,
GSE109796,GSM2968101,Brain,Mus musculus,NONE,,
GSE109796,GSM2968102,Brain,Mus musculus,NONE,,
GSE109796,GSM2968103,Brain,Mus musculus,NONE,,
GSE109796,GSM2968104,Brain,Mus musculus,NONE,,
GSE109796,GSM2968105,Brain,Mus musculus,NONE,,
GSE109796,GSM2968106,Brain,Mus musculus,NONE,,
GSE109796,GSM2968107,Brain,Mus musculus,NONE,,
GSE109796,GSM2968108,Brain,Mus musculus,NONE,,
GSE109796,GSM2968109,Brain,Mus musculus,NONE,,
GSE109796,GSM2968110,Brain,Mus musculus,NONE,,
GSE109796,GSM2968111,Brain,Mus musculus,NONE,,
GSE109796,GSM2968112,Brain,Mus musculus,NONE,,
GSE109796,GSM2968113,Brain,Mus musculus,NONE,,
GSE109796,GSM2968114,Brain,Mus musculus,NONE,,
GSE109796,GSM2968115,Brain,Mus musculus,NONE,,
GSE109796,GSM2968116,Brain,Mus musculus,NONE,,
GSE109796,GSM2968117,Brain,Mus musculus,NONE,,
GSE109796,GSM2968118,Brain,Mus musculus,NONE,,
GSE109796,GSM2968119,Brain,Mus musculus,NONE,,
GSE109796,GSM2968120,Brain,Mus musculus,NONE,,
GSE109796,GSM2968121,Brain,Mus musculus,NONE,,
GSE109796,GSM2968122,Brain,Mus musculus,NONE,,
GSE109796,GSM2968123,Brain,Mus musculus,NONE,,
GSE109796,GSM2968124,Brain,Mus musculus,NONE,,
GSE109796,GSM2968125,Brain,Mus musculus,NONE,,
GSE109796,GSM2968126,Brain,Mus musculus,NONE,,
GSE109796,GSM2968127,Brain,Mus musculus,NONE,,
GSE109796,GSM2968128,Brain,Mus musculus,NONE,,
GSE109796,GSM2968129,Brain,Mus musculus,NONE,,
GSE109796,GSM2968130,Brain,Mus musculus,NONE,,
GSE109796,GSM2968131,Brain,Mus musculus,NONE,,
GSE109796,GSM2968132,Brain,Mus musculus,NONE,,
GSE109796,GSM2968133,Brain,Mus musculus,NONE,,
GSE109796,GSM2968134,Brain,Mus musculus,NONE,,
GSE109796,GSM2968135,Brain,Mus musculus,NONE,,
GSE109796,GSM2968136,Brain,Mus musculus,NONE,,
GSE109796,GSM2968137,Brain,Mus musculus,NONE,,
GSE109796,GSM2968138,Brain,Mus musculus,NONE,,
GSE109796,GSM2968139,Brain,Mus musculus,NONE,,
GSE109796,GSM2968140,Brain,Mus musculus,NONE,,
GSE109796,GSM2968141,Brain,Mus musculus,NONE,,
GSE109796,GSM2968142,Brain,Mus musculus,NONE,,
GSE109796,GSM2968143,Brain,Mus musculus,NONE,,
GSE109796,GSM2968144,Brain,Mus musculus,NONE,,
GSE109796,GSM2968145,Brain,Mus musculus,NONE,,
GSE109796,GSM2968146,Brain,Mus musculus,NONE,,
GSE109796,GSM2968147,Brain,Mus musculus,NONE,,
GSE109796,GSM2968148,Brain,Mus musculus,NONE,,
GSE109796,GSM2968149,Brain,Mus musculus,NONE,,
GSE109796,GSM2968150,Brain,Mus musculus,NONE,,
GSE109796,GSM2968151,Brain,Mus musculus,NONE,,
GSE109796,GSM2968152,Brain,Mus musculus,NONE,,
GSE109796,GSM2968153,Brain,Mus musculus,NONE,,
GSE109796,GSM2968154,Brain,Mus musculus,NONE,,
GSE109796,GSM2968155,Brain,Mus musculus,NONE,,
GSE109796,GSM2968156,Brain,Mus musculus,NONE,,
GSE109796,GSM2968157,Brain,Mus musculus,NONE,,
GSE109796,GSM2968158,Brain,Mus musculus,NONE,,
GSE109796,GSM2968159,Brain,Mus musculus,NONE,,
GSE109796,GSM2968160,Brain,Mus musculus,NONE,,
GSE109796,GSM2968161,Brain,Mus musculus,NONE,,
GSE109796,GSM2968162,Brain,Mus musculus,NONE,,
GSE109796,GSM2968163,Brain,Mus musculus,NONE,,
GSE109796,GSM2968164,Brain,Mus musculus,NONE,,
GSE109796,GSM2968165,Brain,Mus musculus,NONE,,
GSE109796,GSM2968166,Brain,Mus musculus,NONE,,
GSE109796,GSM2968167,Brain,Mus musculus,NONE,,
GSE109796,GSM2968168,Brain,Mus musculus,NONE,,
GSE109796,GSM2968169,Brain,Mus musculus,NONE,,
GSE109796,GSM2968170,Brain,Mus musculus,NONE,,
GSE109796,GSM2968171,Brain,Mus musculus,NONE,,
GSE109796,GSM2968172,Brain,Mus musculus,NONE,,
GSE109796,GSM2968173,Brain,Mus musculus,NONE,,
GSE109796,GSM2968174,Brain,Mus musculus,NONE,,
GSE109796,GSM2968175,Brain,Mus musculus,NONE,,
GSE109796,GSM2968176,Brain,Mus musculus,NONE,,
GSE109796,GSM2968177,Brain,Mus musculus,NONE,,
GSE109796,GSM2968178,Brain,Mus musculus,NONE,,
GSE109796,GSM2968179,Brain,Mus musculus,NONE,,
GSE109796,GSM2968180,Brain,Mus musculus,NONE,,
GSE109796,GSM2968181,Brain,Mus musculus,NONE,,
GSE109796,GSM2968182,Brain,Mus musculus,NONE,,
GSE109796,GSM2968183,Brain,Mus musculus,NONE,,
GSE109796,GSM2968184,Brain,Mus musculus,NONE,,
GSE109796,GSM2968185,Brain,Mus musculus,NONE,,
GSE109796,GSM2968186,Brain,Mus musculus,NONE,,
GSE109796,GSM2968187,Brain,Mus musculus,NONE,,
GSE109796,GSM2968188,Brain,Mus musculus,NONE,,
GSE109796,GSM2968189,Brain,Mus musculus,NONE,,
GSE109796,GSM2968190,Brain,Mus musculus,NONE,,
GSE109796,GSM2968191,Brain,Mus musculus,NONE,,
GSE109796,GSM2968192,Brain,Mus musculus,NONE,,
GSE109796,GSM2968193,Brain,Mus musculus,NONE,,
GSE109796,GSM2968194,Brain,Mus musculus,NONE,,
GSE109796,GSM2968195,Brain,Mus musculus,NONE,,
GSE109796,GSM2968196,Brain,Mus musculus,NONE,,
GSE109796,GSM2968197,Brain,Mus musculus,NONE,,
GSE109796,GSM2968198,Brain,Mus musculus,NONE,,
GSE109796,GSM2968199,Brain,Mus musculus,NONE,,
GSE109796,GSM2968200,Brain,Mus musculus,NONE,,
GSE109796,GSM2968201,Brain,Mus musculus,NONE,,
GSE109796,GSM2968202,Brain,Mus musculus,NONE,,
GSE109796,GSM2968203,Brain,Mus musculus,NONE,,
GSE109796,GSM2968204,Brain,Mus musculus,NONE,,
GSE109796,GSM2968205,Brain,Mus musculus,NONE,,
GSE109796,GSM2968206,Brain,Mus musculus,NONE,,
GSE109796,GSM2968207,Brain,Mus musculus,NONE,,
GSE109796,GSM2968208,Brain,Mus musculus,NONE,,
GSE109796,GSM2968209,Brain,Mus musculus,NONE,,
GSE109796,GSM2968210,Brain,Mus musculus,NONE,,
GSE109796,GSM2968211,Brain,Mus musculus,NONE,,
GSE109796,GSM2968212,Brain,Mus musculus,NONE,,
GSE109796,GSM2968213,Brain,Mus musculus,NONE,,
GSE109796,GSM2968214,Brain,Mus musculus,NONE,,
GSE109796,GSM2968215,Brain,Mus musculus,NONE,,
GSE109796,GSM2968216,Brain,Mus musculus,NONE,,
GSE109796,GSM2968217,Brain,Mus musculus,NONE,,
GSE109796,GSM2968218,Brain,Mus musculus,NONE,,
GSE109796,GSM2968219,Brain,Mus musculus,NONE,,
GSE109796,GSM2968220,Brain,Mus musculus,NONE,,
GSE109796,GSM2968221,Brain,Mus musculus,NONE,,
GSE109796,GSM2968222,Brain,Mus musculus,NONE,,
GSE109796,GSM2968223,Brain,Mus musculus,NONE,,
GSE109796,GSM2968224,Brain,Mus musculus,NONE,,
GSE109796,GSM2968225,Brain,Mus musculus,NONE,,
GSE109796,GSM2968226,Brain,Mus musculus,NONE,,
GSE109796,GSM2968227,Brain,Mus musculus,NONE,,
GSE109796,GSM2968228,Brain,Mus musculus,NONE,,
GSE109796,GSM2968229,Brain,Mus musculus,NONE,,
GSE109796,GSM2968230,Brain,Mus musculus,NONE,,
GSE109796,GSM2968231,Brain,Mus musculus,NONE,,
GSE109796,GSM2968232,Brain,Mus musculus,NONE,,
GSE109796,GSM2968233,Brain,Mus musculus,NONE,,
GSE109796,GSM2968234,Brain,Mus musculus,NONE,,
GSE109796,GSM2968235,Brain,Mus musculus,NONE,,
GSE109796,GSM2968236,Brain,Mus musculus,NONE,,
GSE109796,GSM2968237,Brain,Mus musculus,NONE,,
GSE109796,GSM2968238,Brain,Mus musculus,NONE,,
GSE109796,GSM2968239,Brain,Mus musculus,NONE,,
GSE109796,GSM2968240,Brain,Mus musculus,NONE,,
GSE109796,GSM2968241,Brain,Mus musculus,NONE,,
GSE109796,GSM2968242,Brain,Mus musculus,NONE,,
GSE109796,GSM2968243,Brain,Mus musculus,NONE,,
GSE109796,GSM2968244,Brain,Mus musculus,NONE,,
GSE109796,GSM2968245,Brain,Mus musculus,NONE,,
GSE109796,GSM2968246,Brain,Mus musculus,NONE,,
GSE109796,GSM2968247,Brain,Mus musculus,NONE,,
GSE109796,GSM2968248,Brain,Mus musculus,NONE,,
GSE109796,GSM2968249,Brain,Mus musculus,NONE,,
GSE109796,GSM2968250,Brain,Mus musculus,NONE,,
GSE109796,GSM2968251,Brain,Mus musculus,NONE,,
GSE109796,GSM2968252,Brain,Mus musculus,NONE,,
GSE109796,GSM2968253,Brain,Mus musculus,NONE,,
GSE109796,GSM2968254,Brain,Mus musculus,NONE,,
GSE109796,GSM2968255,Brain,Mus musculus,NONE,,
GSE109796,GSM2968256,Brain,Mus musculus,NONE,,
GSE109796,GSM2968257,Brain,Mus musculus,NONE,,
GSE109796,GSM2968258,Brain,Mus musculus,NONE,,
GSE109796,GSM2968259,Brain,Mus musculus,NONE,,
GSE109796,GSM2968260,Brain,Mus musculus,NONE,,
GSE109796,GSM2968261,Brain,Mus musculus,NONE,,
GSE109796,GSM2968262,Brain,Mus musculus,NONE,,
GSE109796,GSM2968263,Brain,Mus musculus,NONE,,
GSE109796,GSM2968264,Brain,Mus musculus,NONE,,
GSE109796,GSM2968265,Brain,Mus musculus,NONE,,
GSE109796,GSM2968266,Brain,Mus musculus,NONE,,
GSE109796,GSM2968267,Brain,Mus musculus,NONE,,
GSE109796,GSM2968268,Brain,Mus musculus,NONE,,
GSE109796,GSM2968269,Brain,Mus musculus,NONE,,
GSE109796,GSM2968270,Brain,Mus musculus,NONE,,
GSE109796,GSM2968271,Brain,Mus musculus,NONE,,
GSE109796,GSM2968272,Brain,Mus musculus,NONE,,
GSE109796,GSM2968273,Brain,Mus musculus,NONE,,
GSE109796,GSM2968274,Brain,Mus musculus,NONE,,
GSE109796,GSM2968275,Brain,Mus musculus,NONE,,
GSE109796,GSM2968276,Brain,Mus musculus,NONE,,
GSE109796,GSM2968277,Brain,Mus musculus,NONE,,
GSE109796,GSM2968278,Brain,Mus musculus,NONE,,
GSE109796,GSM2968279,Brain,Mus musculus,NONE,,
GSE109796,GSM2968280,Brain,Mus musculus,NONE,,
GSE109796,GSM2968281,Brain,Mus musculus,NONE,,
GSE109796,GSM2968282,Brain,Mus musculus,NONE,,
GSE109796,GSM2968283,Brain,Mus musculus,NONE,,
GSE109796,GSM2968284,Brain,Mus musculus,NONE,,
GSE109796,GSM2968285,Brain,Mus musculus,NONE,,
GSE109796,GSM2968286,Brain,Mus musculus,NONE,,
GSE109796,GSM2968287,Brain,Mus musculus,NONE,,
GSE109796,GSM2968288,Brain,Mus musculus,NONE,,
GSE109796,GSM2968289,Brain,Mus musculus,NONE,,
GSE109796,GSM2968290,Brain,Mus musculus,NONE,,
GSE109796,GSM2968291,Brain,Mus musculus,NONE,,
GSE109796,GSM2968292,Brain,Mus musculus,NONE,,
GSE109796,GSM2968293,Brain,Mus musculus,NONE,,
GSE109796,GSM2968294,Brain,Mus musculus,NONE,,
GSE109796,GSM2968295,Brain,Mus musculus,NONE,,
GSE109796,GSM2968296,Brain,Mus musculus,NONE,,
GSE109796,GSM2968297,Brain,Mus musculus,NONE,,
GSE109796,GSM2968298,Brain,Mus musculus,NONE,,
GSE109796,GSM2968299,Brain,Mus musculus,NONE,,
GSE109796,GSM2968300,Brain,Mus musculus,NONE,,
GSE109796,GSM2968301,Brain,Mus musculus,NONE,,
GSE109796,GSM2968302,Brain,Mus musculus,NONE,,
GSE109796,GSM2968303,Brain,Mus musculus,NONE,,
GSE109796,GSM2968304,Brain,Mus musculus,NONE,,
GSE109796,GSM2968305,Brain,Mus musculus,NONE,,
GSE109796,GSM2968306,Brain,Mus musculus,NONE,,
GSE109796,GSM2968307,Brain,Mus musculus,NONE,,
GSE109796,GSM2968308,Brain,Mus musculus,NONE,,
GSE109796,GSM2968309,Brain,Mus musculus,NONE,,
GSE109796,GSM2968310,Brain,Mus musculus,NONE,,
GSE109796,GSM2968311,Brain,Mus musculus,NONE,,
GSE109796,GSM2968312,Brain,Mus musculus,NONE,,
GSE109796,GSM2968313,Brain,Mus musculus,NONE,,
GSE109796,GSM2968314,Brain,Mus musculus,NONE,,
GSE109796,GSM2968315,Brain,Mus musculus,NONE,,
GSE109796,GSM2968316,Brain,Mus musculus,NONE,,
GSE109796,GSM2968317,Brain,Mus musculus,NONE,,
GSE109796,GSM2968318,Brain,Mus musculus,NONE,,
GSE109796,GSM2968319,Brain,Mus musculus,NONE,,
GSE109796,GSM2968320,Brain,Mus musculus,NONE,,
GSE109796,GSM2968321,Brain,Mus musculus,NONE,,
GSE109796,GSM2968322,Brain,Mus musculus,NONE,,
GSE109796,GSM2968323,Brain,Mus musculus,NONE,,
GSE109796,GSM2968324,Brain,Mus musculus,NONE,,
GSE109796,GSM2968325,Brain,Mus musculus,NONE,,
GSE109796,GSM2968326,Brain,Mus musculus,NONE,,
GSE109796,GSM2968327,Brain,Mus musculus,NONE,,
GSE109796,GSM2968328,Brain,Mus musculus,NONE,,
GSE109796,GSM2968329,Brain,Mus musculus,NONE,,
GSE109796,GSM2968330,Brain,Mus musculus,NONE,,
GSE109796,GSM2968331,Brain,Mus musculus,NONE,,
GSE109796,GSM2968332,Brain,Mus musculus,NONE,,
GSE109796,GSM2968333,Brain,Mus musculus,NONE,,
GSE109796,GSM2968334,Brain,Mus musculus,NONE,,
GSE109796,GSM2968335,Brain,Mus musculus,NONE,,
GSE109796,GSM2968336,Brain,Mus musculus,NONE,,
GSE109796,GSM2968337,Brain,Mus musculus,NONE,,
GSE109796,GSM2968338,Brain,Mus musculus,NONE,,
GSE109796,GSM2968339,Brain,Mus musculus,NONE,,
GSE109796,GSM2968340,Brain,Mus musculus,NONE,,
GSE109796,GSM2968341,Brain,Mus musculus,NONE,,
GSE109796,GSM2968342,Brain,Mus musculus,NONE,,
GSE109796,GSM2968343,Brain,Mus musculus,NONE,,
GSE109796,GSM2968344,Brain,Mus musculus,NONE,,
GSE109796,GSM2968345,Brain,Mus musculus,NONE,,
GSE109796,GSM2968346,Brain,Mus musculus,NONE,,
GSE109796,GSM2968347,Brain,Mus musculus,NONE,,
GSE109796,GSM2968348,Brain,Mus musculus,NONE,,
GSE109796,GSM2968349,Brain,Mus musculus,NONE,,
GSE109796,GSM2968350,Brain,Mus musculus,NONE,,
GSE109796,GSM2968351,Brain,Mus musculus,NONE,,
GSE109796,GSM2968352,Brain,Mus musculus,NONE,,
GSE109796,GSM2968353,Brain,Mus musculus,NONE,,
GSE109796,GSM2968354,Brain,Mus musculus,NONE,,
GSE109796,GSM2968355,Brain,Mus musculus,NONE,,
GSE109796,GSM2968356,Brain,Mus musculus,NONE,,
GSE109796,GSM2968357,Brain,Mus musculus,NONE,,
GSE109796,GSM2968358,Brain,Mus musculus,NONE,,
GSE109796,GSM2968359,Brain,Mus musculus,NONE,,
GSE109796,GSM2968360,Brain,Mus musculus,NONE,,
GSE109796,GSM2968361,Brain,Mus musculus,NONE,,
GSE109796,GSM2968362,Brain,Mus musculus,NONE,,
GSE109796,GSM2968363,Brain,Mus musculus,NONE,,
GSE109796,GSM2968364,Brain,Mus musculus,NONE,,
GSE109796,GSM2968365,Brain,Mus musculus,NONE,,
GSE109796,GSM2968366,Brain,Mus musculus,NONE,,
GSE109796,GSM2968367,Brain,Mus musculus,NONE,,
GSE109796,GSM2968368,Brain,Mus musculus,NONE,,
GSE109796,GSM2968369,Brain,Mus musculus,NONE,,
GSE109796,GSM2968370,Brain,Mus musculus,NONE,,
GSE109796,GSM2968371,Brain,Mus musculus,NONE,,
GSE109796,GSM2968372,Brain,Mus musculus,NONE,,
GSE109796,GSM2968373,Brain,Mus musculus,NONE,,
GSE109796,GSM2968374,Brain,Mus musculus,NONE,,
GSE109796,GSM2968375,Brain,Mus musculus,NONE,,
GSE109796,GSM2968376,Brain,Mus musculus,NONE,,
GSE109796,GSM2968377,Brain,Mus musculus,NONE,,
GSE109796,GSM2968378,Brain,Mus musculus,NONE,,
GSE109796,GSM2968379,Brain,Mus musculus,NONE,,
GSE109796,GSM2968380,Brain,Mus musculus,NONE,,
GSE109796,GSM2968381,Brain,Mus musculus,NONE,,
GSE109796,GSM2968382,Brain,Mus musculus,NONE,,
GSE109796,GSM2968383,Brain,Mus musculus,NONE,,
GSE109796,GSM2968384,Brain,Mus musculus,NONE,,
GSE109796,GSM2968385,Brain,Mus musculus,NONE,,
GSE109796,GSM2968386,Brain,Mus musculus,NONE,,
GSE109796,GSM2968387,Brain,Mus musculus,NONE,,
GSE109796,GSM2968388,Brain,Mus musculus,NONE,,
GSE109796,GSM2968389,Brain,Mus musculus,NONE,,
GSE109796,GSM2968390,Brain,Mus musculus,NONE,,
GSE109796,GSM2968391,Brain,Mus musculus,NONE,,
GSE109796,GSM2968392,Brain,Mus musculus,NONE,,
GSE109796,GSM2968393,Brain,Mus musculus,NONE,,
GSE109796,GSM2968394,Brain,Mus musculus,NONE,,
GSE109796,GSM2968395,Brain,Mus musculus,NONE,,
GSE109796,GSM2968396,Brain,Mus musculus,NONE,,
GSE109796,GSM2968397,Brain,Mus musculus,NONE,,
GSE109796,GSM2968398,Brain,Mus musculus,NONE,,
